 10 
 1000 49559 
 329 619 -61 
 329 627 -74 
 329 632 39 
 329 635 54 
 329 645 -69 
 329 647 -64 
 329 657 5 
 329 660 -11 
 329 661 -89 
 329 669 -31 
 329 686 94 
 329 720 26 
 329 723 -30 
 329 738 46 
 329 750 19 
 329 752 95 
 329 760 -37 
 329 769 -37 
 329 770 -2 
 329 774 67 
 329 782 -25 
 329 792 -14 
 329 814 56 
 329 852 -82 
 329 857 72 
 329 862 -19 
 329 875 100 
 329 878 -95 
 329 883 -5 
 329 897 84 
 329 903 78 
 329 909 -77 
 329 916 49 
 329 919 22 
 329 934 77 
 329 938 77 
 329 965 23 
 329 980 -90 
 329 991 3 
 329 994 -47 
 329 1000 -54 
 330 332 -9 
 330 339 -57 
 330 357 -42 
 330 358 -3 
 330 381 3 
 330 392 -76 
 330 398 -25 
 330 464 -79 
 330 469 7 
 330 488 95 
 330 494 81 
 330 495 16 
 330 507 -75 
 330 509 -34 
 330 515 1 
 330 516 100 
 330 522 28 
 330 523 85 
 330 531 71 
 330 536 -27 
 330 560 47 
 330 604 57 
 330 606 32 
 330 609 49 
 330 614 -96 
 330 634 62 
 330 656 35 
 330 657 6 
 330 671 7 
 330 688 65 
 330 697 41 
 330 710 -32 
 330 723 71 
 330 729 -45 
 330 737 69 
 330 739 -65 
 330 747 -72 
 330 754 -84 
 330 798 -43 
 330 802 80 
 330 804 -87 
 330 808 -37 
 330 810 -24 
 330 821 30 
 330 838 46 
 330 841 51 
 330 848 -34 
 330 855 -67 
 330 870 92 
 330 879 48 
 330 899 -99 
 330 914 88 
 330 920 16 
 330 923 -21 
 330 926 88 
 330 941 80 
 330 946 1 
 330 949 -63 
 330 950 48 
 330 959 -87 
 330 968 58 
 330 978 -75 
 330 981 2 
 331 341 2 
 331 355 1 
 331 358 97 
 331 372 5 
 331 373 64 
 331 379 -90 
 331 396 26 
 331 401 -19 
 331 421 -50 
 331 439 5 
 331 449 69 
 331 463 -10 
 331 465 79 
 331 477 -66 
 331 478 -55 
 331 483 20 
 331 503 47 
 331 508 5 
 331 527 71 
 331 532 29 
 331 543 -55 
 331 552 -14 
 331 556 69 
 331 565 49 
 331 606 -97 
 331 635 -89 
 331 639 -54 
 331 643 15 
 331 653 -72 
 331 661 -61 
 331 670 -66 
 331 684 -5 
 331 686 33 
 331 693 -43 
 331 703 -81 
 331 716 77 
 331 724 28 
 331 742 -43 
 331 748 -38 
 331 749 88 
 331 817 -93 
 331 827 90 
 331 852 68 
 331 889 -64 
 331 892 -28 
 331 908 93 
 331 922 39 
 331 938 -95 
 331 955 -14 
 331 960 26 
 331 982 -31 
 331 986 -99 
 331 998 44 
 332 334 -75 
 332 341 45 
 332 351 -27 
 332 352 -94 
 332 354 -86 
 332 374 -99 
 332 376 42 
 332 380 29 
 332 400 -43 
 332 408 -41 
 332 411 53 
 332 413 38 
 332 419 96 
 332 436 -53 
 332 439 -98 
 332 451 7 
 332 453 -94 
 332 464 30 
 332 469 53 
 332 492 -46 
 332 496 -30 
 332 500 89 
 332 507 18 
 332 519 -80 
 332 529 21 
 332 549 94 
 332 551 -92 
 332 563 -76 
 332 575 19 
 332 579 -97 
 332 622 95 
 332 626 37 
 332 642 59 
 332 647 -36 
 332 661 -25 
 332 670 15 
 332 678 -28 
 332 699 21 
 332 714 78 
 332 718 -19 
 332 728 -18 
 332 730 85 
 332 731 57 
 332 737 32 
 332 741 -86 
 332 754 -35 
 332 766 36 
 332 791 -74 
 332 793 -28 
 332 795 9 
 332 796 -52 
 332 815 -51 
 332 829 26 
 332 837 64 
 332 851 94 
 332 878 98 
 332 885 77 
 332 891 -31 
 332 903 -47 
 332 911 95 
 332 914 4 
 332 918 -2 
 332 929 47 
 332 931 88 
 332 937 -65 
 332 958 -89 
 332 970 20 
 332 973 37 
 332 988 38 
 332 997 -28 
 333 336 -16 
 333 347 -73 
 333 382 -72 
 333 405 52 
 333 407 59 
 333 409 43 
 333 410 -63 
 333 419 -10 
 333 424 -98 
 333 425 -16 
 333 431 96 
 333 436 37 
 333 451 85 
 333 464 83 
 333 483 42 
 333 485 28 
 333 488 29 
 333 502 63 
 333 554 -89 
 333 556 49 
 333 574 -28 
 333 603 74 
 333 604 90 
 333 606 -16 
 333 621 62 
 333 623 -56 
 333 627 34 
 333 630 -38 
 333 638 -78 
 333 641 30 
 333 650 -26 
 333 653 -53 
 333 658 62 
 333 663 20 
 333 673 80 
 333 697 7 
 333 698 71 
 333 701 2 
 333 703 19 
 333 704 -9 
 333 710 -30 
 333 732 24 
 333 739 55 
 333 768 33 
 333 769 -50 
 333 791 -62 
 333 795 26 
 333 802 21 
 333 807 61 
 333 828 51 
 333 860 -93 
 333 875 36 
 333 881 -90 
 333 898 88 
 333 926 -42 
 333 928 -59 
 333 953 87 
 333 960 49 
 333 961 1 
 333 996 -18 
 334 337 -55 
 334 357 -68 
 334 364 6 
 334 407 -80 
 334 411 76 
 334 417 -46 
 334 423 -69 
 334 445 -51 
 334 459 -76 
 334 485 52 
 334 487 -71 
 334 492 -54 
 334 494 51 
 334 515 -65 
 334 517 99 
 334 520 -82 
 334 532 -96 
 334 534 90 
 334 536 -86 
 334 540 -96 
 334 541 -51 
 334 552 3 
 334 554 -89 
 334 578 24 
 334 595 77 
 334 609 -27 
 334 616 55 
 334 638 32 
 334 644 33 
 334 658 -60 
 334 660 75 
 334 663 18 
 334 667 34 
 334 692 -57 
 334 693 27 
 334 704 -84 
 334 730 42 
 334 739 -31 
 334 741 73 
 334 745 1 
 334 753 30 
 334 770 28 
 334 772 -81 
 334 824 88 
 334 834 6 
 334 847 11 
 334 851 -50 
 334 857 -76 
 334 860 7 
 334 878 42 
 334 890 53 
 334 896 -13 
 334 900 11 
 334 913 35 
 334 924 9 
 334 925 17 
 334 943 8 
 334 959 -59 
 334 975 64 
 334 995 -90 
 335 353 31 
 335 387 -85 
 335 398 -30 
 335 417 59 
 335 421 100 
 335 431 7 
 335 435 15 
 335 439 10 
 335 473 56 
 335 476 -13 
 335 482 7 
 335 498 72 
 335 502 -12 
 335 518 7 
 335 525 -68 
 335 530 37 
 335 553 -10 
 335 557 9 
 335 565 68 
 335 580 -86 
 335 583 95 
 335 585 -64 
 335 627 2 
 335 637 -37 
 335 642 93 
 335 667 -61 
 335 671 -60 
 335 672 -83 
 335 678 100 
 335 681 -91 
 335 709 45 
 335 719 15 
 335 734 33 
 335 737 50 
 335 743 -90 
 335 752 -47 
 335 760 81 
 335 765 55 
 335 787 51 
 335 792 -84 
 335 797 -79 
 335 808 71 
 335 811 -8 
 335 831 -86 
 335 834 -31 
 335 836 -86 
 335 847 -89 
 335 848 -31 
 335 859 23 
 335 860 -10 
 335 862 -28 
 335 863 -89 
 335 872 30 
 335 874 20 
 335 898 -27 
 335 899 -87 
 335 900 70 
 335 902 -92 
 335 909 51 
 335 913 -94 
 335 916 -48 
 335 926 92 
 335 928 -64 
 335 929 -91 
 335 946 -40 
 335 955 -64 
 335 964 51 
 335 970 -95 
 335 983 81 
 335 985 92 
 335 987 18 
 336 377 -8 
 336 384 15 
 336 405 -77 
 336 411 13 
 336 427 3 
 336 430 27 
 336 449 -84 
 336 459 91 
 336 462 44 
 336 479 -69 
 336 492 53 
 336 504 -62 
 336 510 -1 
 336 516 -16 
 336 524 -81 
 336 543 -48 
 336 570 -35 
 336 580 -64 
 336 582 -6 
 336 584 34 
 336 599 -99 
 336 645 12 
 336 649 -95 
 336 670 92 
 336 671 -60 
 336 677 -16 
 336 683 83 
 336 684 41 
 336 698 25 
 336 708 -96 
 336 712 51 
 336 714 -97 
 336 715 -61 
 336 717 18 
 336 744 62 
 336 752 41 
 336 754 -95 
 336 755 -89 
 336 763 -96 
 336 765 30 
 336 768 -94 
 336 769 40 
 336 770 -7 
 336 773 92 
 336 778 -90 
 336 821 -10 
 336 828 59 
 336 834 19 
 336 843 -58 
 336 864 34 
 336 905 -99 
 336 913 -6 
 336 932 -34 
 336 958 -76 
 336 980 -86 
 336 982 92 
 336 983 86 
 336 986 -8 
 337 347 20 
 337 351 -25 
 337 357 24 
 337 388 43 
 337 402 13 
 337 403 82 
 337 405 -94 
 337 412 16 
 337 433 -57 
 337 451 -68 
 337 453 -93 
 337 464 64 
 337 465 -87 
 337 483 -5 
 337 517 -26 
 337 549 41 
 337 554 6 
 337 565 -38 
 337 567 -76 
 337 580 10 
 337 598 -9 
 337 624 -49 
 337 629 -1 
 337 643 -14 
 337 646 -53 
 337 665 60 
 337 667 -33 
 337 675 25 
 337 680 -94 
 337 697 70 
 337 705 95 
 337 712 -44 
 337 715 -56 
 337 722 -1 
 337 723 -73 
 337 744 72 
 337 755 52 
 337 758 -1 
 337 760 100 
 337 798 18 
 337 814 -53 
 337 815 40 
 337 822 -55 
 337 838 83 
 337 839 63 
 337 844 -89 
 337 850 65 
 337 860 -17 
 337 865 -3 
 337 868 89 
 337 874 -67 
 337 875 -64 
 337 883 52 
 337 885 92 
 337 900 -11 
 337 901 11 
 337 918 -3 
 337 933 9 
 337 940 96 
 337 948 26 
 337 952 -28 
 337 981 -19 
 337 1000 -45 
 338 385 22 
 338 387 98 
 338 388 -30 
 338 391 -73 
 338 407 20 
 338 410 69 
 338 411 40 
 338 417 -84 
 338 423 4 
 338 424 -87 
 338 434 -19 
 338 435 63 
 338 450 98 
 338 471 64 
 338 479 57 
 338 491 2 
 338 502 -37 
 338 510 60 
 338 516 -74 
 338 518 -27 
 338 536 -39 
 338 537 9 
 338 547 -37 
 338 569 17 
 338 571 -9 
 338 580 80 
 338 585 -61 
 338 602 44 
 338 620 54 
 338 628 -26 
 338 632 23 
 338 641 33 
 338 642 36 
 338 656 -88 
 338 662 63 
 338 663 93 
 338 674 24 
 338 679 -28 
 338 681 -20 
 338 688 -12 
 338 691 -36 
 338 695 71 
 338 701 -22 
 338 706 -52 
 338 715 -34 
 338 727 -13 
 338 728 27 
 338 735 -9 
 338 741 -86 
 338 752 86 
 338 763 7 
 338 769 20 
 338 779 39 
 338 781 -70 
 338 792 88 
 338 807 47 
 338 819 85 
 338 828 91 
 338 832 -37 
 338 844 33 
 338 852 12 
 338 857 75 
 338 862 58 
 338 877 29 
 338 889 28 
 338 907 58 
 338 914 -39 
 338 928 -26 
 338 942 29 
 338 948 -37 
 338 969 25 
 338 981 -88 
 338 993 -28 
 339 372 -23 
 339 374 -86 
 339 385 -13 
 339 386 -83 
 339 387 92 
 339 391 -49 
 339 402 -85 
 339 403 -22 
 339 407 -40 
 339 408 11 
 339 414 -47 
 339 431 65 
 339 455 -39 
 339 511 -66 
 339 541 -66 
 339 546 60 
 339 548 -96 
 339 549 -77 
 339 553 -40 
 339 554 -82 
 339 557 -33 
 339 581 -55 
 339 609 -27 
 339 612 -99 
 339 613 45 
 339 615 9 
 339 622 -73 
 339 628 -46 
 339 634 -27 
 339 642 -1 
 339 661 86 
 339 694 -53 
 339 705 -19 
 339 707 25 
 339 708 -35 
 339 749 -52 
 339 751 73 
 339 771 -58 
 339 782 47 
 339 791 -67 
 339 807 62 
 339 812 -64 
 339 817 53 
 339 822 -97 
 339 825 55 
 339 846 97 
 339 855 36 
 339 861 -90 
 339 884 63 
 339 886 53 
 339 890 -25 
 339 901 -66 
 339 907 50 
 339 913 -45 
 339 915 -92 
 339 928 73 
 339 965 19 
 339 976 21 
 339 977 82 
 339 993 41 
 339 994 -35 
 339 996 -1 
 339 998 -76 
 340 342 39 
 340 350 17 
 340 354 -23 
 340 366 9 
 340 373 36 
 340 376 -35 
 340 391 -4 
 340 413 -26 
 340 442 -27 
 340 443 67 
 340 483 12 
 340 497 32 
 340 500 34 
 340 515 -81 
 340 517 -61 
 340 540 89 
 340 544 50 
 340 561 52 
 340 566 -99 
 340 572 98 
 340 579 -88 
 340 584 94 
 340 591 -59 
 340 608 48 
 340 609 16 
 340 615 -66 
 340 629 8 
 340 638 89 
 340 670 -27 
 340 684 -76 
 340 721 -4 
 340 722 -7 
 340 726 18 
 340 727 -28 
 340 730 -86 
 340 738 57 
 340 768 7 
 340 785 64 
 340 790 77 
 340 791 22 
 340 800 -83 
 340 813 -35 
 340 820 30 
 340 822 37 
 340 828 -52 
 340 829 60 
 340 835 64 
 340 844 78 
 340 849 99 
 340 872 65 
 340 890 30 
 340 898 -34 
 340 909 -36 
 340 923 -58 
 340 929 18 
 340 931 -83 
 340 937 19 
 340 940 13 
 340 950 14 
 340 952 -27 
 340 961 16 
 340 962 -30 
 340 978 -21 
 340 992 22 
 340 1000 38 
 341 351 68 
 341 359 -63 
 341 395 67 
 341 401 -70 
 341 406 70 
 341 417 78 
 341 419 73 
 341 439 -78 
 341 454 -43 
 341 479 24 
 341 484 96 
 341 492 -97 
 341 499 -35 
 341 553 43 
 341 561 74 
 341 567 7 
 341 568 -77 
 341 586 -58 
 341 609 -50 
 341 615 -91 
 341 619 100 
 341 645 58 
 341 660 -61 
 341 661 50 
 341 675 -54 
 341 685 -39 
 341 693 20 
 341 698 54 
 341 712 -1 
 341 713 43 
 341 747 -85 
 341 778 -61 
 341 788 -90 
 341 801 49 
 341 808 -50 
 341 810 60 
 341 828 -76 
 341 830 26 
 341 832 75 
 341 839 -66 
 341 844 16 
 341 845 27 
 341 858 99 
 341 860 -38 
 341 863 -35 
 341 865 42 
 341 868 86 
 341 876 -37 
 341 880 33 
 341 889 -71 
 341 931 -30 
 341 933 -61 
 341 937 91 
 341 940 5 
 341 944 -87 
 341 981 78 
 341 983 -87 
 341 993 33 
 341 995 99 
 342 344 -33 
 342 360 -8 
 342 362 34 
 342 364 -99 
 342 366 -64 
 342 368 38 
 342 380 -51 
 342 395 38 
 342 400 -59 
 342 406 -22 
 342 421 -61 
 342 438 -51 
 342 440 84 
 342 445 -24 
 342 452 -77 
 342 462 -82 
 342 466 70 
 342 485 -34 
 342 493 81 
 342 499 92 
 342 500 8 
 342 516 3 
 342 528 -36 
 342 534 -90 
 342 539 5 
 342 548 -71 
 342 553 26 
 342 557 92 
 342 566 -10 
 342 582 73 
 342 586 12 
 342 593 -28 
 342 625 31 
 342 631 -43 
 342 640 -84 
 342 651 67 
 342 659 -83 
 342 662 42 
 342 666 -66 
 342 680 50 
 342 681 9 
 342 683 -61 
 342 687 -49 
 342 697 -19 
 342 698 -50 
 342 715 -91 
 342 720 97 
 342 725 -80 
 342 746 94 
 342 755 -14 
 342 759 24 
 342 770 -6 
 342 777 87 
 342 792 -5 
 342 797 -89 
 342 803 7 
 342 806 -64 
 342 813 -55 
 342 815 -55 
 342 832 -24 
 342 836 37 
 342 847 -86 
 342 849 19 
 342 850 -22 
 342 857 74 
 342 868 10 
 342 885 17 
 342 899 -6 
 342 909 -30 
 342 912 42 
 342 919 -97 
 342 922 -76 
 342 930 63 
 342 932 -91 
 342 933 62 
 342 940 -16 
 342 979 -31 
 342 980 20 
 342 989 -1 
 342 993 -31 
 342 994 75 
 343 357 -52 
 343 368 9 
 343 390 3 
 343 417 -65 
 343 419 -29 
 343 422 -27 
 343 442 -26 
 343 447 91 
 343 452 29 
 343 457 12 
 343 472 -85 
 343 487 -25 
 343 490 -79 
 343 496 -47 
 343 536 89 
 343 548 -71 
 343 556 83 
 343 559 -73 
 343 569 -90 
 343 576 26 
 343 578 93 
 343 587 53 
 343 594 -9 
 343 602 -34 
 343 605 97 
 343 618 100 
 343 630 -29 
 343 645 22 
 343 650 31 
 343 654 -9 
 343 665 28 
 343 674 48 
 343 686 -46 
 343 694 -22 
 343 707 74 
 343 708 -51 
 343 711 -2 
 343 715 -22 
 343 716 -79 
 343 719 31 
 343 735 32 
 343 744 89 
 343 754 57 
 343 757 -37 
 343 759 -44 
 343 763 -8 
 343 765 66 
 343 808 78 
 343 826 6 
 343 827 88 
 343 832 99 
 343 839 -94 
 343 857 67 
 343 860 -12 
 343 863 71 
 343 865 46 
 343 866 -52 
 343 870 -23 
 343 880 58 
 343 911 2 
 343 914 -82 
 343 921 37 
 343 923 37 
 343 950 -11 
 343 966 52 
 343 977 98 
 343 979 12 
 343 984 -84 
 343 991 -60 
 343 1000 -45 
 344 358 -72 
 344 359 56 
 344 363 57 
 344 365 -14 
 344 368 -15 
 344 370 -35 
 344 387 37 
 344 403 -10 
 344 407 92 
 344 409 -11 
 344 410 32 
 344 423 47 
 344 430 -94 
 344 438 -58 
 344 442 -36 
 344 448 -66 
 344 467 -30 
 344 470 -80 
 344 496 -84 
 344 520 -14 
 344 527 -15 
 344 530 -16 
 344 552 13 
 344 559 68 
 344 561 -62 
 344 575 45 
 344 578 -82 
 344 601 -50 
 344 602 36 
 344 612 -73 
 344 635 -52 
 344 646 1 
 344 656 30 
 344 670 -13 
 344 672 -45 
 344 675 -58 
 344 679 44 
 344 697 -80 
 344 725 -71 
 344 730 -76 
 344 741 -67 
 344 746 79 
 344 748 -97 
 344 750 -16 
 344 759 -3 
 344 776 -83 
 344 803 -32 
 344 805 -95 
 344 808 46 
 344 827 22 
 344 839 34 
 344 851 77 
 344 870 43 
 344 893 -61 
 344 897 -91 
 344 901 40 
 344 904 69 
 344 908 -16 
 344 927 -84 
 344 936 89 
 344 951 -11 
 344 956 -61 
 344 961 84 
 344 962 33 
 344 969 59 
 344 972 70 
 344 999 -19 
 345 361 -55 
 345 382 32 
 345 386 54 
 345 392 -33 
 345 415 48 
 345 433 -30 
 345 434 -31 
 345 442 -92 
 345 444 45 
 345 450 -21 
 345 456 -95 
 345 460 -44 
 345 473 4 
 345 486 46 
 345 530 55 
 345 541 37 
 345 559 37 
 345 563 95 
 345 573 87 
 345 585 -77 
 345 601 -34 
 345 603 -26 
 345 623 42 
 345 626 21 
 345 629 75 
 345 636 51 
 345 649 75 
 345 664 53 
 345 665 45 
 345 679 -55 
 345 693 44 
 345 694 -54 
 345 700 64 
 345 701 -90 
 345 722 81 
 345 735 -15 
 345 738 -28 
 345 745 -58 
 345 751 58 
 345 766 18 
 345 775 -86 
 345 776 -84 
 345 791 21 
 345 792 -20 
 345 805 19 
 345 820 52 
 345 822 -90 
 345 840 -72 
 345 841 -3 
 345 843 1 
 345 845 35 
 345 863 -11 
 345 867 -62 
 345 885 20 
 345 902 -82 
 345 904 9 
 345 906 -78 
 345 907 -10 
 345 912 12 
 345 942 -10 
 345 953 62 
 345 968 -43 
 345 984 26 
 345 990 -17 
 346 368 -48 
 346 379 -23 
 346 386 50 
 346 398 -39 
 346 399 96 
 346 402 -14 
 346 408 50 
 346 421 74 
 346 446 -65 
 346 452 93 
 346 455 70 
 346 497 -17 
 346 512 -52 
 346 515 -33 
 346 525 10 
 346 544 -43 
 346 550 -17 
 346 555 -65 
 346 559 91 
 346 567 70 
 346 573 -28 
 346 584 -8 
 346 587 80 
 346 588 1 
 346 612 55 
 346 622 -98 
 346 631 -83 
 346 634 37 
 346 638 30 
 346 647 -91 
 346 649 -95 
 346 670 26 
 346 671 35 
 346 681 100 
 346 694 97 
 346 696 37 
 346 706 80 
 346 707 -96 
 346 718 -17 
 346 720 -63 
 346 721 69 
 346 726 19 
 346 728 78 
 346 733 49 
 346 760 -25 
 346 776 34 
 346 780 -65 
 346 794 -75 
 346 799 -64 
 346 825 -25 
 346 850 -98 
 346 860 -66 
 346 868 89 
 346 869 47 
 346 871 -95 
 346 878 40 
 346 882 -2 
 346 884 -98 
 346 894 72 
 346 904 -67 
 346 921 22 
 346 926 40 
 346 930 -1 
 346 941 -27 
 346 945 -55 
 346 953 -64 
 346 980 -17 
 346 986 -64 
 347 378 -68 
 347 412 -99 
 347 430 11 
 347 446 12 
 347 470 48 
 347 475 72 
 347 480 18 
 347 481 42 
 347 507 95 
 347 509 -96 
 347 530 -41 
 347 535 -17 
 347 542 -86 
 347 543 18 
 347 549 -54 
 347 556 -43 
 347 558 42 
 347 559 69 
 347 569 95 
 347 587 79 
 347 588 -30 
 347 602 -54 
 347 621 -70 
 347 642 55 
 347 690 66 
 347 697 79 
 347 722 -40 
 347 730 84 
 347 733 -65 
 347 734 10 
 347 756 -66 
 347 760 -91 
 347 787 46 
 347 815 99 
 347 840 -54 
 347 841 -66 
 347 850 -33 
 347 851 -40 
 347 875 -55 
 347 886 68 
 347 888 67 
 347 923 -87 
 347 936 -2 
 347 937 -11 
 347 939 28 
 347 943 84 
 347 952 75 
 347 962 40 
 348 357 49 
 348 374 -54 
 348 401 -62 
 348 411 14 
 348 420 72 
 348 421 -90 
 348 462 -44 
 348 468 15 
 348 471 -63 
 348 474 12 
 348 475 61 
 348 484 -31 
 348 499 -82 
 348 504 66 
 348 509 -62 
 348 516 -94 
 348 520 -43 
 348 528 -74 
 348 573 -32 
 348 576 -97 
 348 597 31 
 348 610 10 
 348 627 56 
 348 640 -84 
 348 643 84 
 348 648 -77 
 348 662 -47 
 348 680 26 
 348 686 -91 
 348 703 -14 
 348 738 -49 
 348 742 65 
 348 743 -37 
 348 750 44 
 348 767 -53 
 348 772 -81 
 348 773 49 
 348 793 -75 
 348 797 -28 
 348 798 65 
 348 818 -1 
 348 831 43 
 348 840 -42 
 348 853 88 
 348 865 -54 
 348 869 40 
 348 880 56 
 348 887 4 
 348 894 -98 
 348 897 65 
 348 951 -40 
 348 955 -19 
 348 962 -96 
 348 969 59 
 348 981 -49 
 348 989 -48 
 348 998 3 
 349 371 26 
 349 376 58 
 349 390 -38 
 349 393 47 
 349 394 -8 
 349 402 -79 
 349 481 -13 
 349 483 -25 
 349 497 19 
 349 503 95 
 349 530 -43 
 349 531 -22 
 349 533 -41 
 349 540 -10 
 349 548 -99 
 349 550 20 
 349 560 -62 
 349 573 -47 
 349 576 52 
 349 578 99 
 349 598 -64 
 349 602 -23 
 349 605 47 
 349 612 8 
 349 624 33 
 349 632 -22 
 349 649 -32 
 349 651 69 
 349 655 -20 
 349 665 88 
 349 678 98 
 349 679 76 
 349 682 26 
 349 685 -33 
 349 702 51 
 349 706 64 
 349 708 54 
 349 714 86 
 349 724 7 
 349 741 -50 
 349 761 59 
 349 762 66 
 349 768 -57 
 349 777 88 
 349 792 30 
 349 806 62 
 349 811 -27 
 349 825 70 
 349 845 18 
 349 856 20 
 349 880 -33 
 349 898 -67 
 349 903 31 
 349 912 78 
 349 917 -10 
 349 926 -91 
 349 960 12 
 349 967 97 
 349 968 -37 
 349 969 32 
 349 970 18 
 349 971 -7 
 349 972 89 
 349 974 68 
 349 976 42 
 349 977 37 
 349 984 -61 
 349 988 23 
 349 991 66 
 349 999 34 
 350 381 -98 
 350 388 81 
 350 392 -40 
 350 400 52 
 350 403 17 
 350 413 -41 
 350 417 82 
 350 430 57 
 350 439 66 
 350 457 -38 
 350 462 -15 
 350 467 -30 
 350 488 -70 
 350 499 -42 
 350 514 72 
 350 524 32 
 350 530 -8 
 350 534 94 
 350 536 34 
 350 542 91 
 350 553 57 
 350 559 98 
 350 565 45 
 350 566 -15 
 350 567 20 
 350 570 88 
 350 579 30 
 350 583 -79 
 350 597 9 
 350 610 -35 
 350 628 -31 
 350 630 72 
 350 632 81 
 350 656 93 
 350 658 4 
 350 676 -17 
 350 679 53 
 350 680 -91 
 350 690 77 
 350 707 27 
 350 710 6 
 350 714 -96 
 350 715 -23 
 350 724 75 
 350 725 63 
 350 727 -85 
 350 730 -44 
 350 749 -96 
 350 759 -67 
 350 768 15 
 350 774 -17 
 350 783 70 
 350 809 48 
 350 823 -92 
 350 833 56 
 350 844 -49 
 350 847 18 
 350 854 -30 
 350 857 -48 
 350 861 72 
 350 862 -65 
 350 870 -27 
 350 878 80 
 350 894 9 
 350 895 22 
 350 898 -60 
 350 902 -75 
 350 913 75 
 350 940 -38 
 350 942 63 
 350 957 -58 
 350 968 -30 
 350 980 -7 
 350 988 9 
 350 990 -43 
 350 993 -26 
 350 995 -53 
 350 997 -85 
 351 371 75 
 351 384 -55 
 351 394 -31 
 351 401 86 
 351 407 -79 
 351 416 -34 
 351 428 20 
 351 432 -97 
 351 469 -83 
 351 480 67 
 351 482 -82 
 351 483 -81 
 351 507 28 
 351 508 92 
 351 512 74 
 351 523 -79 
 351 539 -39 
 351 542 -84 
 351 554 -16 
 351 560 -38 
 351 561 -23 
 351 563 11 
 351 598 -43 
 351 616 -86 
 351 619 -77 
 351 622 89 
 351 636 22 
 351 661 -23 
 351 676 40 
 351 690 -17 
 351 695 39 
 351 698 18 
 351 701 70 
 351 718 17 
 351 728 75 
 351 730 13 
 351 739 -99 
 351 762 62 
 351 788 69 
 351 818 -57 
 351 825 -56 
 351 835 -19 
 351 849 -6 
 351 852 -4 
 351 860 28 
 351 867 -25 
 351 876 -57 
 351 887 -32 
 351 903 -45 
 351 920 -27 
 351 940 33 
 351 943 29 
 351 950 -52 
 351 957 -87 
 351 965 -79 
 351 974 59 
 351 977 9 
 351 983 70 
 351 985 27 
 351 994 28 
 352 364 35 
 352 365 76 
 352 372 -59 
 352 395 -90 
 352 438 45 
 352 449 47 
 352 459 -81 
 352 465 -90 
 352 466 22 
 352 467 31 
 352 468 67 
 352 483 -22 
 352 491 22 
 352 504 -75 
 352 506 26 
 352 518 8 
 352 541 6 
 352 542 23 
 352 546 6 
 352 547 90 
 352 555 50 
 352 574 66 
 352 600 -95 
 352 602 -52 
 352 606 -80 
 352 629 44 
 352 654 -95 
 352 667 24 
 352 706 -51 
 352 712 11 
 352 726 -21 
 352 743 -63 
 352 752 91 
 352 757 64 
 352 765 11 
 352 782 99 
 352 788 -13 
 352 790 4 
 352 812 76 
 352 820 -99 
 352 825 93 
 352 834 54 
 352 837 58 
 352 853 29 
 352 880 -25 
 352 902 89 
 352 922 41 
 352 930 39 
 352 938 3 
 352 942 -99 
 352 952 -69 
 352 956 70 
 352 964 99 
 352 970 25 
 352 986 25 
 352 999 -86 
 353 365 89 
 353 366 -96 
 353 371 -75 
 353 375 -22 
 353 388 -34 
 353 395 32 
 353 400 8 
 353 401 44 
 353 411 49 
 353 417 -74 
 353 421 -56 
 353 435 -98 
 353 441 73 
 353 451 60 
 353 465 100 
 353 476 -81 
 353 492 98 
 353 500 78 
 353 510 -59 
 353 514 95 
 353 524 -58 
 353 531 62 
 353 533 -36 
 353 541 96 
 353 549 68 
 353 562 -11 
 353 581 49 
 353 584 77 
 353 587 -81 
 353 596 -51 
 353 597 85 
 353 616 -13 
 353 620 -28 
 353 627 94 
 353 642 32 
 353 644 -85 
 353 650 93 
 353 653 -45 
 353 662 59 
 353 682 -71 
 353 684 36 
 353 694 -83 
 353 697 16 
 353 698 81 
 353 709 76 
 353 711 55 
 353 715 -49 
 353 731 34 
 353 738 59 
 353 745 -85 
 353 755 9 
 353 779 -43 
 353 789 82 
 353 798 -48 
 353 799 -49 
 353 801 -75 
 353 802 -36 
 353 804 89 
 353 869 -39 
 353 877 12 
 353 892 -52 
 353 894 -67 
 353 896 43 
 353 899 67 
 353 916 -42 
 353 923 91 
 353 944 -25 
 353 949 -66 
 353 961 76 
 353 963 94 
 353 972 -23 
 353 985 95 
 353 986 -78 
 354 355 -90 
 354 362 49 
 354 367 23 
 354 394 14 
 354 400 16 
 354 416 97 
 354 422 -80 
 354 428 -56 
 354 433 -68 
 354 445 -31 
 354 468 -13 
 354 476 62 
 354 491 43 
 354 503 92 
 354 512 49 
 354 524 80 
 354 528 -72 
 354 551 -53 
 354 553 -97 
 354 556 84 
 354 562 -94 
 354 578 56 
 354 584 49 
 354 620 -55 
 354 621 -7 
 354 630 20 
 354 634 11 
 354 641 -97 
 354 642 9 
 354 648 65 
 354 653 17 
 354 663 74 
 354 667 -58 
 354 687 90 
 354 718 -1 
 354 736 11 
 354 747 -12 
 354 748 -61 
 354 753 88 
 354 768 -19 
 354 776 88 
 354 802 -94 
 354 803 83 
 354 806 81 
 354 807 -89 
 354 812 87 
 354 817 11 
 354 831 -63 
 354 842 90 
 354 843 -75 
 354 851 94 
 354 861 20 
 354 876 -52 
 354 879 92 
 354 884 74 
